time,UGABPOA1IRR
2018-01-14 01:00:00+00:00,0.0
2018-01-14 02:00:00+00:00,0.0
2018-01-14 03:00:00+00:00,-0.006309722222222223
2018-01-14 04:00:00+00:00,0.0
2018-01-14 05:00:00+00:00,0.0
2018-01-14 06:00:00+00:00,0.0
2018-01-14 07:00:00+00:00,0.0
2018-01-14 08:00:00+00:00,0.0
2018-01-14 09:00:00+00:00,0.0
2018-01-14 10:00:00+00:00,0.0
2018-01-14 11:00:00+00:00,0.0
2018-01-14 12:00:00+00:00,3.478673611111113
2018-01-14 13:00:00+00:00,169.94082361111114
2018-01-14 14:00:00+00:00,427.89825555555547
2018-01-14 15:00:00+00:00,646.004744444445
2018-01-14 16:00:00+00:00,744.3547722222222
2018-01-14 17:00:00+00:00,876.7682652777753
2018-01-14 18:00:00+00:00,922.9182541666688
2018-01-14 19:00:00+00:00,822.1919416666672
2018-01-14 20:00:00+00:00,670.7342305555566
2018-01-14 21:00:00+00:00,444.2466402777785
2018-01-14 22:00:00+00:00,84.51837638888885
2018-01-14 23:00:00+00:00,0.0
2018-01-15 00:00:00+00:00,0.0
2018-01-15 01:00:00+00:00,0.0
2018-01-15 02:00:00+00:00,0.0
2018-01-15 03:00:00+00:00,0.0
2018-01-15 04:00:00+00:00,0.0
2018-01-15 05:00:00+00:00,0.0
2018-01-15 06:00:00+00:00,0.0
2018-01-15 07:00:00+00:00,0.0
2018-01-15 08:00:00+00:00,-0.005229166666666667
2018-01-15 09:00:00+00:00,0.0
2018-01-15 10:00:00+00:00,0.0
2018-01-15 11:00:00+00:00,0.0
2018-01-15 12:00:00+00:00,3.6927499999999984
2018-01-15 13:00:00+00:00,152.56248194444444
2018-01-15 14:00:00+00:00,403.34456388888873
2018-01-15 15:00:00+00:00,626.8899083333336
2018-01-15 16:00:00+00:00,795.96093611111
2018-01-15 17:00:00+00:00,889.8291194444423
2018-01-15 18:00:00+00:00,899.4691222222244
2018-01-15 19:00:00+00:00,827.3482680555535
2018-01-15 20:00:00+00:00,666.9009111111104
2018-01-15 21:00:00+00:00,425.40470972222255
2018-01-15 22:00:00+00:00,85.74844645340754
2018-01-15 23:00:00+00:00,0.0
2018-01-16 00:00:00+00:00,0.0
2018-01-16 01:00:00+00:00,0.0
2018-01-16 02:00:00+00:00,-0.0047708333333333335
2018-01-16 03:00:00+00:00,0.0
2018-01-16 04:00:00+00:00,0.0
2018-01-16 05:00:00+00:00,0.0
2018-01-16 06:00:00+00:00,0.0
2018-01-16 07:00:00+00:00,0.0
2018-01-16 08:00:00+00:00,0.0
2018-01-16 09:00:00+00:00,0.0
2018-01-16 10:00:00+00:00,-0.004193055555555555
2018-01-16 11:00:00+00:00,0.0
2018-01-16 12:00:00+00:00,4.188955555555557
2018-01-16 13:00:00+00:00,160.60110972222233
2018-01-16 14:00:00+00:00,407.4466166666668
2018-01-16 15:00:00+00:00,585.5101
2018-01-16 16:00:00+00:00,693.9440291666672
2018-01-16 17:00:00+00:00,865.0459930555558
2018-01-16 18:00:00+00:00,660.8918791666676
2018-01-16 19:00:00+00:00,317.9092791666662
2018-01-16 20:00:00+00:00,195.5388333333335
2018-01-16 21:00:00+00:00,58.684649999999955
2018-01-16 22:00:00+00:00,5.023594444444449
2018-01-16 23:00:00+00:00,0.0
2018-01-17 00:00:00+00:00,0.0
2018-01-17 01:00:00+00:00,0.0
2018-01-17 02:00:00+00:00,0.0
2018-01-17 03:00:00+00:00,0.0
2018-01-17 04:00:00+00:00,0.0
2018-01-17 05:00:00+00:00,0.0
2018-01-17 06:00:00+00:00,-0.004284722222222222
2018-01-17 07:00:00+00:00,0.0
2018-01-17 08:00:00+00:00,0.0
2018-01-17 09:00:00+00:00,0.0
2018-01-17 10:00:00+00:00,0.0
2018-01-17 11:00:00+00:00,0.0
2018-01-17 12:00:00+00:00,0.0
2018-01-17 13:00:00+00:00,25.688009722222276
2018-01-17 14:00:00+00:00,313.48406944444423
2018-01-17 15:00:00+00:00,669.1073000000002
2018-01-17 16:00:00+00:00,843.2317777777782
2018-01-17 17:00:00+00:00,941.6747555555556
2018-01-17 18:00:00+00:00,952.8018541666672
2018-01-17 19:00:00+00:00,872.6114055555566
2018-01-17 20:00:00+00:00,705.6196999999988
2018-01-17 21:00:00+00:00,469.2965222222217
2018-01-17 22:00:00+00:00,103.0580666666664
2018-01-17 23:00:00+00:00,0.0
2018-01-18 00:00:00+00:00,0.0
2018-01-18 01:00:00+00:00,-0.006265277777777778
2018-01-18 02:00:00+00:00,0.0
2018-01-18 03:00:00+00:00,0.0
2018-01-18 04:00:00+00:00,-0.006265277777777778
2018-01-18 05:00:00+00:00,0.0
2018-01-18 06:00:00+00:00,0.0
2018-01-18 07:00:00+00:00,0.0
2018-01-18 08:00:00+00:00,0.0
2018-01-18 09:00:00+00:00,0.0
2018-01-18 10:00:00+00:00,-0.012524999999999998
2018-01-18 11:00:00+00:00,0.0
2018-01-18 12:00:00+00:00,3.6037430555555514
2018-01-18 13:00:00+00:00,167.90377500000002
2018-01-18 14:00:00+00:00,426.33567777777733
2018-01-18 15:00:00+00:00,656.1180263888891
2018-01-18 16:00:00+00:00,825.1252611111122
2018-01-18 17:00:00+00:00,920.6741055555547
2018-01-18 18:00:00+00:00,931.8637152777786
2018-01-18 19:00:00+00:00,858.9591847222242
2018-01-18 20:00:00+00:00,702.2053652777777
2018-01-18 21:00:00+00:00,467.16890694444425
2018-01-18 22:00:00+00:00,112.4119194444445
2018-01-18 23:00:00+00:00,0.0
2018-01-19 00:00:00+00:00,-0.006356944444444445
2018-01-19 01:00:00+00:00,0.0
2018-01-19 02:00:00+00:00,0.0
2018-01-19 03:00:00+00:00,0.0
2018-01-19 04:00:00+00:00,0.0
2018-01-19 05:00:00+00:00,0.0
2018-01-19 06:00:00+00:00,0.0
2018-01-19 07:00:00+00:00,0.0
2018-01-19 08:00:00+00:00,0.0
2018-01-19 09:00:00+00:00,0.0
2018-01-19 10:00:00+00:00,0.0
2018-01-19 11:00:00+00:00,0.0
2018-01-19 12:00:00+00:00,3.5092416666666617
2018-01-19 13:00:00+00:00,176.65261249999986
2018-01-19 14:00:00+00:00,439.4648208333329
2018-01-19 15:00:00+00:00,667.7315138888881
2018-01-19 16:00:00+00:00,838.8014375
2018-01-19 17:00:00+00:00,936.5501458333302
2018-01-19 18:00:00+00:00,950.6080138888892
2018-01-19 19:00:00+00:00,877.9356055555546
2018-01-19 20:00:00+00:00,722.1776847222229
2018-01-19 21:00:00+00:00,486.41554444444506
2018-01-19 22:00:00+00:00,120.41028611111102
2018-01-19 23:00:00+00:00,0.0
2018-01-20 00:00:00+00:00,-0.0063875
2018-01-20 01:00:00+00:00,0.0
2018-01-20 02:00:00+00:00,0.0
2018-01-20 03:00:00+00:00,0.0
2018-01-20 04:00:00+00:00,0.0
2018-01-20 05:00:00+00:00,-0.004758333333333333
2018-01-20 06:00:00+00:00,0.0
