time,UGAAPOA1IRR,UGABPOA1IRR,UGAEPOA1IRR
2018-01-13T16:00:00+00:00,1066.1666388888902,806.6012694444423,654.9120444444432
2018-01-13T17:00:00+00:00,1083.7080499999963,900.872281944445,624.3689805555628
2018-01-13T18:00:00+00:00,1077.3907305555515,912.9729000000021,634.71566111111
2018-01-13T19:00:00+00:00,1049.8560069444436,843.5808944444466,674.727306944447
2018-01-13T20:00:00+00:00,973.778897222223,688.6765666666673,679.5981027777761
2018-01-13T21:00:00+00:00,778.1392055555559,448.81630000000047,377.4625736111108
2018-01-13T22:00:00+00:00,234.20658194444425,84.84464861111101,26.97861111111123
2018-01-13T23:00:00+00:00,0.0,0.0,0.0
2018-01-14T00:00:00+00:00,0.0,0.0,0.0
2018-01-14T01:00:00+00:00,0.0,0.0,0.0
2018-01-14T02:00:00+00:00,0.0,0.0,0.0
2018-01-14T03:00:00+00:00,0.0,-0.006309722222222223,0.0
2018-01-14T04:00:00+00:00,0.0,0.0,0.0
2018-01-14T05:00:00+00:00,-0.010259722222222222,0.0,0.0
2018-01-14T06:00:00+00:00,0.0,0.0,0.0
2018-01-14T07:00:00+00:00,0.0,0.0,0.0
2018-01-14T08:00:00+00:00,0.0,0.0,0.0
2018-01-14T09:00:00+00:00,0.0,0.0,0.0
2018-01-14T10:00:00+00:00,0.0,0.0,0.0
2018-01-14T11:00:00+00:00,0.0,0.0,0.0
2018-01-14T12:00:00+00:00,3.50363888888889,3.478673611111113,2.781261111111108
2018-01-14T13:00:00+00:00,569.7919680555556,169.94082361111114,379.5799749999998
2018-01-14T14:00:00+00:00,917.3240249999975,427.89825555555547,646.8517208333348
2018-01-14T15:00:00+00:00,1020.8261361111125,646.004744444445,698.1312861111119
2018-01-14T16:00:00+00:00,940.1243361111116,744.3547722222222,622.1518083333325
2018-01-14T17:00:00+00:00,1038.6373861111135,876.7682652777753,618.190145833327
2018-01-14T18:00:00+00:00,1084.9012236111078,922.9182541666688,643.0163444444382
2018-01-14T19:00:00+00:00,1015.7239527777793,822.1919416666672,657.7270194444432
2018-01-14T20:00:00+00:00,938.9088791666674,670.7342305555565,662.8888583333323
2018-01-14T21:00:00+00:00,763.7597027777779,444.2466402777785,385.5846791666669
2018-01-14T22:00:00+00:00,210.21404444444477,84.51837638888885,29.85037916666701
2018-01-14T23:00:00+00:00,0.0,0.0,0.0
2018-01-15T00:00:00+00:00,0.0,0.0,0.0
2018-01-15T01:00:00+00:00,0.0,0.0,0.0
2018-01-15T02:00:00+00:00,0.0,0.0,0.0
2018-01-15T03:00:00+00:00,-0.008693055555555556,0.0,0.0
2018-01-15T04:00:00+00:00,0.0,0.0,0.0
2018-01-15T05:00:00+00:00,0.0,0.0,0.0
2018-01-15T06:00:00+00:00,0.0,0.0,0.0
2018-01-15T07:00:00+00:00,0.0,0.0,0.0
2018-01-15T08:00:00+00:00,0.0,-0.005229166666666667,0.0
2018-01-15T09:00:00+00:00,0.0,0.0,0.0
2018-01-15T10:00:00+00:00,0.0,0.0,0.0
2018-01-15T11:00:00+00:00,0.0,0.0,0.0
2018-01-15T12:00:00+00:00,4.096001388888885,3.6927499999999984,3.4086986111111064
2018-01-15T13:00:00+00:00,485.21688888888855,152.56248194444444,330.7342347222219
2018-01-15T14:00:00+00:00,853.5428388888873,403.34456388888873,605.668855555555
2018-01-15T15:00:00+00:00,986.2139013888882,626.8899083333336,678.9113944444414
2018-01-15T16:00:00+00:00,1044.7821472222233,795.96093611111,650.3667041666691
2018-01-15T17:00:00+00:00,1063.5340263888907,889.8291194444425,621.6070986111168
2018-01-15T18:00:00+00:00,1054.6716861111067,899.4691222222244,629.4616166666658
2018-01-15T19:00:00+00:00,1021.1367694444431,827.3482680555535,664.753975
2018-01-15T20:00:00+00:00,932.4020930555554,666.9009111111104,660.0306847222217
2018-01-15T21:00:00+00:00,728.1434249999996,425.40470972222255,374.7460125000005
2018-01-15T22:00:00+00:00,213.74966898470075,85.74844645340754,30.528770514604165
2018-01-15T23:00:00+00:00,0.0,0.0,-0.0069875
2018-01-16T00:00:00+00:00,0.0,0.0,0.0
2018-01-16T01:00:00+00:00,0.0,0.0,0.0
2018-01-16T02:00:00+00:00,0.0,-0.0047708333333333335,0.0
2018-01-16T03:00:00+00:00,0.0,0.0,0.0
2018-01-16T04:00:00+00:00,0.0,0.0,0.0
2018-01-16T05:00:00+00:00,0.0,0.0,0.0
2018-01-16T06:00:00+00:00,0.0,0.0,0.0
2018-01-16T07:00:00+00:00,0.0,0.0,0.0
2018-01-16T08:00:00+00:00,0.0,0.0,0.0
2018-01-16T09:00:00+00:00,0.0,0.0,0.0
2018-01-16T10:00:00+00:00,-0.00866388888888889,-0.004193055555555556,0.0
2018-01-16T11:00:00+00:00,0.0,0.0,-0.006820833333333332
2018-01-16T12:00:00+00:00,4.920699999999998,4.188955555555556,3.546020833333331
2018-01-16T13:00:00+00:00,511.5606611111112,160.60110972222233,353.9453652777776
2018-01-16T14:00:00+00:00,866.5212541666663,407.4466166666668,617.243022222222
2018-01-16T15:00:00+00:00,907.3536430555556,585.5101,629.1173972222222
2018-01-16T16:00:00+00:00,886.8609888888892,693.9440291666672,569.4179291666659
2018-01-16T17:00:00+00:00,1030.147840277778,865.0459930555558,614.0197611111108
2018-01-16T18:00:00+00:00,714.3545138888891,660.8918791666676,514.6819486111109
2018-01-16T19:00:00+00:00,309.4961736111108,317.9092791666662,266.8601111111103
2018-01-16T20:00:00+00:00,169.83409583333352,195.5388333333335,170.35705138888886
2018-01-16T21:00:00+00:00,39.249472222222444,58.684649999999955,54.88375138888802
2018-01-16T22:00:00+00:00,1.283991666666665,5.023594444444449,5.008101388888919
2018-01-16T23:00:00+00:00,0.0,0.0,0.0
2018-01-17T00:00:00+00:00,0.0,0.0,0.0
2018-01-17T01:00:00+00:00,0.0,0.0,-0.013919444444444444
2018-01-17T02:00:00+00:00,-0.018705555555555555,0.0,0.0
2018-01-17T03:00:00+00:00,0.0,0.0,0.0
2018-01-17T04:00:00+00:00,0.0,0.0,0.0
2018-01-17T05:00:00+00:00,0.0,0.0,0.0
2018-01-17T06:00:00+00:00,0.0,-0.004284722222222222,0.0
2018-01-17T07:00:00+00:00,0.0,0.0,0.0
2018-01-17T08:00:00+00:00,0.0,0.0,0.0
2018-01-17T09:00:00+00:00,0.0,0.0,0.0
